CASE_NO,IEOK_01,ACCD_TP,Year,x_coord,y_coord
C7132632,10105212328,1,101,302889.899,2771158.891
C7132202,10104032150,2,101,302890.399,2771158.891
C7139647,10109170945,2,101,303759.3124,2771158.897
CH107128,10106301120,3,101,312100.9416,2771158.951
C9111999,10103301218,2,101,302887.7298,2771159.481
C9116618,10105141845,3,101,302890.299,2771159.891
CB120965,10106142101,2,101,304886.8299,2771159.904
C7132339,10106221921,2,101,304887.2299,2771159.904
CB119908,10108111000,2,101,306138.4493,2771159.912
C9116833,10103181850,2,101,302892.1246,2771160.562
C7131572,10104052055,2,101,302884.3989,2771160.891
C9116272,10107130700,2,101,302884.5989,2771160.891
C9117251,10110211155,2,101,302885.0989,2771160.891
C9116796,10106091905,3,101,302885.4989,2771160.891
C9116454,10106240025,2,101,302887.2989,2771160.891
C9115874,10107251520,3,101,302894.699,2771160.891
CB124009,10110161258,3,101,304875.4297,2771160.904
C7131161,10104302130,2,101,304879.9298,2771160.904
C7135746,10101300756,2,101,304881.2298,2771160.904
CH109358,10111030055,3,101,312130.2421,2771160.951
C9115963,10105311818,3,101,301671.2801,2771161.883
C9117705,10112051545,3,101,301676.1802,2771161.883
C9116336,10106040950,2,101,302882.4989,2771161.891
C9115685,10109161920,2,101,302884.2989,2771161.891
C7138948,10108160009,2,101,302888.799,2771161.891
C9116847,10104162355,2,101,302889.899,2771161.891
C9116720,10104301430,3,101,302889.999,2771161.891
C9115545,10109021945,2,101,302890.499,2771161.891
C9111854,10101252310,2,101,302891.999,2771161.891
C9117185,10111131035,2,101,302894.499,2771161.891
CB122895,10111131520,3,101,306492.9548,2771161.915
C9116680,10105191358,2,101,302888.699,2771162.891
C9116393,10106040940,2,101,302888.999,2771162.891
C9116620,10105161045,3,101,302890.299,2771162.891
CB119053,10107252156,3,101,304888.5299,2771162.904
C7141121,10111041710,2,101,304890.73,2771162.904
C9111496,10101281200,3,101,301667.4801,2771163.883
CB118533,10104070430,2,101,304879.5298,2771163.904
C9115369,10107271210,2,101,302889.399,2771164.891
C5114504,10105230917,3,101,301425.5763,2771165.882
C9115514,10109052020,2,101,301434.0765,2771165.882
CB123678,10110291847,2,101,304883.9299,2771165.904
CB122529,10110311426,3,101,304887.1299,2771165.904
CH111014,10102260642,2,101,309006.4937,2771165.931
C9117125,10110071820,3,101,301660.58,2771166.883
C9116301,10107291400,3,101,301666.2801,2771166.883
C6118329,10106151000,3,101,301428.7764,2771167.882
C9111683,10101271620,2,101,301430.5764,2771167.882
C9111758,10102250548,3,101,301654.0799,2771167.883
C9118058,10112302050,3,101,301667.4801,2771168.883
CB121322,10107171409,3,101,306233.2508,2771168.913
C5124199,10112230221,3,101,301431.3764,2771169.882
C9115500,10109122207,3,101,301650.7798,2771169.883
C9111019,10101091340,3,101,301435.7765,2771170.882
C7130919,10104152211,2,101,303319.6057,2771171.894
CB122690,10109101548,3,101,305840.5447,2771171.911
CB122901,10111151142,3,101,306252.0511,2771171.913
C9117484,10111071555,2,101,301426.7764,2771172.882
CH110085,10101010110,2,101,308565.987,2771174.928
C7138504,10107301405,3,101,304618.0258,2771175.903
C9117788,10112231920,2,101,301426.2764,2771176.882
C7132282,10105051703,2,101,304612.4258,2771176.903
CB120154,10102021250,3,101,306863.8606,2771178.917
CI123888,10109071325,3,101,307151.6651,2771179.919
CB123312,10108271321,3,101,306273.0515,2771180.914
CI126216,10108282026,3,101,307151.2651,2771181.919
CI114112,10104010030,3,101,307565.2715,2771182.922
CB120933,10104231316,2,101,305052.8326,2771184.906
CH111324,10103142120,2,101,309026.8879,2771185.682
C9115572,10109070940,2,101,302535.8936,2771185.889
C9117620,10110170025,2,101,302535.8936,2771185.889
C9116846,10104161455,3,101,302536.6937,2771185.889
C9111628,10104232010,2,101,302539.5937,2771185.889
C7138874,10108051400,2,101,302539.9937,2771185.889
C7137292,10106261100,3,101,303722.412,2771185.897
C9116956,10103081615,3,101,302534.419,2771186.35
C7130968,10104081159,2,101,302538.3937,2771186.889
C9116700,10105200740,2,101,302539.0937,2771186.889
C9116589,10107101040,2,101,302540.3937,2771186.889
C7136923,10102150900,2,101,302540.4937,2771186.889
C7137324,10107111630,2,101,302540.9937,2771186.889
C9116398,10106081810,3,101,302543.9938,2771186.889
C6120998,10108310650,3,101,301480.4773,2771187.882
C9111040,10102062344,2,101,302533.7936,2771187.889
C7139925,10110280540,2,101,302534.6936,2771187.889
C9116263,10106300835,2,101,302537.1937,2771187.889
C9115854,10109211410,3,101,302538.2937,2771187.889
C7142978,10112310800,2,101,302538.4937,2771187.889
C9111578,10103170650,2,101,302536.7381,2771188.426
C9116508,10103311820,2,101,302536.7381,2771188.426
C9111720,10103011140,2,101,302536.7381,2771188.426
C7131928,10103280715,2,101,302536.7381,2771188.426
C7136174,10103011013,2,101,302536.7381,2771188.426
C7131388,10103311321,2,101,302536.7381,2771188.426
C7136537,10103201440,3,101,302536.7381,2771188.426
C9111569,10103031940,3,101,302536.7381,2771188.426
C7131175,10103262241,2,101,302536.7381,2771188.426
C9116596,10104231558,3,101,302534.8937,2771188.889
C9110824,10101111602,2,101,302540.6937,2771188.889
C9116201,10106221230,2,101,302540.7937,2771188.889
C9117731,10111150755,2,101,302540.7937,2771188.889
C7131698,10104200710,2,101,302541.0937,2771188.889
C5120676,10102141656,3,101,302894.8992,2771188.892
C7136428,10103030735,2,101,303956.4082,2771189.256
CB118207,10103190845,2,101,302896.4904,2771189.261
C6118220,10102011400,2,101,300981.1696,2771189.879
C9117622,10110180623,2,101,302532.3936,2771189.889
C9116250,10107280900,2,101,302535.5937,2771189.889
C9111458,10102211445,2,101,302536.3937,2771189.889
C9115794,10109091100,3,101,302536.9937,2771189.889
C7137856,10110311750,2,101,302536.9937,2771189.889
C7139352,10110172200,2,101,302537.3937,2771189.889
C9115684,10109121120,2,101,302539.1937,2771189.889
C9116370,10106130018,3,101,302539.2937,2771189.889
CH111243,10104161400,2,101,309030.9943,2771189.932
C9118300,10112191955,3,101,301793.9822,2771190.884
C9117220,10111211141,2,101,302538.0937,2771190.889
C9116803,10104300828,2,101,302538.2937,2771190.889
C9113873,10101090920,3,101,302538.4937,2771190.889
C7137785,10107152141,2,101,302539.5937,2771190.889
C9117272,10111180935,2,101,302540.5938,2771190.889
C7133500,10105192230,3,101,302900.8993,2771190.892
C5107001,10102261045,3,101,302902.8994,2771190.892
C7132489,10105291355,2,101,303623.9105,2771190.896
C9116035,10107102030,2,101,301798.4823,2771191.885
C9115436,10108241540,2,101,302533.1936,2771191.889
C9116650,10105211805,3,101,302534.0937,2771191.889
C7136266,10102241249,3,101,302536.4937,2771191.889
C9114610,10109100915,3,101,302536.4937,2771191.889
C7138437,10109232135,3,101,302540.3938,2771191.889
C9118156,10112202300,2,101,302541.4938,2771191.889
C9116005,10106222008,3,101,301795.4822,2771192.885
C9113888,10102111648,2,101,302536.5937,2771192.889
C7131913,10105081410,3,101,302536.6937,2771192.889
C9117538,10110312145,3,101,302537.2937,2771192.889
C9116354,10105212310,2,101,302537.9937,2771192.889
C7133356,10106022234,2,101,302540.4938,2771192.889
C7134867,10101041645,2,101,302540.7938,2771192.889
C9116227,10107301100,2,101,302540.9938,2771192.889
CB123173,10112121946,2,101,305344.5372,2771192.908
C9116826,10106080727,2,101,302540.4938,2771193.889
C7138468,10110251723,3,101,303793.3132,2771193.898
C9115586,10109201510,3,101,301798.1823,2771194.885
C9116726,10105081720,3,101,301793.0822,2771195.885
C9111714,10102151530,2,101,301795.4822,2771195.885
C9117572,10111202140,2,101,301800.4823,2771195.885
CB121478,10107181930,2,101,305095.0334,2771195.906
C9116633,10104292325,2,101,301792.2822,2771196.885
C9117522,10110161645,2,101,302542.4938,2771196.889
C7139020,10108171750,2,101,302711.0964,2771196.891
C7132760,10106181730,2,101,303880.7146,2771196.898
C7141517,10112311750,3,101,304068.4175,2771196.899
C9114605,10109030910,2,101,301789.7822,2771197.885
C9111696,10102081510,3,101,301790.4822,2771197.885
C9115797,10109100910,3,101,301799.8823,2771197.885
C9115665,10108141824,3,101,301800.4823,2771197.885
CB119064,10108030911,3,101,305831.8448,2771197.911
CB122560,10109121216,2,101,306146.9497,2771197.913
CH111179,10103261110,3,101,311973.1524,2771198.701
C9116580,10106111410,3,101,301789.5822,2771198.885
C9114604,10108300950,2,101,301791.6822,2771198.885
C7131400,10104151002,2,101,304284.9208,2771198.901
C9117023,10103161645,2,101,301796.5618,2771199.517
C9117626,10110311935,3,101,301789.8822,2771199.885
C5120948,10104121832,2,101,302897.8993,2771199.892
CH109532,10111021740,2,101,308615.6879,2771199.929
C7137228,10106180900,2,101,302712.9965,2771200.891
C6122794,10109221514,2,101,300986.6698,2771201.879
C9115481,10108221440,3,101,301796.2823,2771201.885
C7131434,10104251312,3,101,302712.8965,2771201.891
C7137373,10106251220,3,101,303964.6159,2771201.899
C7138361,10108201735,3,101,304286.2209,2771201.901
C9116993,10103171015,2,101,302712.0534,2771202.112
C7136423,10103031325,3,101,302712.0534,2771202.112
C5121050,10101101141,3,101,301527.6781,2771202.883
C9116537,10104092225,2,101,302710.0965,2771202.891
C9115851,10109162153,2,101,302714.7965,2771202.891
C9117196,10110201113,2,101,302715.9965,2771202.891
CB121083,10107042238,3,101,306811.06,2771202.917
C9116932,10104170855,2,101,301523.2781,2771203.883
C9118291,10112091315,2,101,301523.5781,2771203.883
C9116145,10105301310,2,101,301532.6782,2771203.883
C9116821,10105281813,3,101,301794.5823,2771203.885
C7135330,10102011224,3,101,302708.3964,2771203.891
C9115606,10107161610,2,101,302709.3965,2771203.891
C9111248,10101071820,2,101,302710.5965,2771203.891
C9115497,10109081405,2,101,302711.8965,2771203.891
C9116486,10106281620,2,101,302714.2965,2771203.891
CB121961,10107081948,3,101,306146.0497,2771203.913
C9116856,10105022220,2,101,301793.0823,2771204.885
C9115592,10109241732,3,101,302709.9965,2771204.891
C7138598,10108051456,3,101,302713.3965,2771204.891
C7135346,10101080745,2,101,302713.5965,2771204.891
C7137245,10106242038,2,101,302717.7966,2771204.891
C7133404,10105160950,2,101,304281.3208,2771204.901
CB122933,10108241557,3,101,305124.1339,2771204.906
C6121075,10105041235,2,101,300997.5699,2771205.88
C9111021,10101141528,3,101,301526.8781,2771205.883
C9116497,10107101210,2,101,302712.3965,2771205.891
C7133614,10105260425,2,101,302717.3966,2771205.891
CB124896,10112280823,2,101,305127.2339,2771205.906
C5117402,10104101130,2,101,301528.0782,2771206.883
C9115583,10109161445,2,101,302709.9965,2771206.891
C7134158,10101011700,2,101,303434.5077,2771206.895
C7142315,10112151930,3,101,303440.1078,2771206.895
CB120760,10107301627,3,101,305223.8354,2771206.907
CB122755,10108201335,2,101,306016.9477,2771206.912
CB119348,10101131100,2,101,306028.6479,2771206.912
CH109280,10109232250,2,101,309320.7989,2771206.934
C5107425,10104102205,2,101,301525.9781,2771207.883
C9117308,10111302223,2,101,301530.3782,2771207.883
C5125251,10106290400,3,101,301534.4783,2771207.883
C7138169,10107251133,3,101,303438.5078,2771207.895
CB122793,10110231812,2,101,306166.15,2771207.913
C5107403,10103280640,2,101,301532.6136,2771208.109
C6120950,10104061315,2,101,300991.5699,2771208.88
C9116465,10107120930,2,101,301525.7782,2771208.883
C9116146,10105311520,2,101,301529.6782,2771208.883
C9111502,10102071545,3,101,301531.9782,2771208.883
C9115491,10109021536,2,101,301536.7783,2771208.883
C7138714,10108032000,3,101,303435.4077,2771208.895
C7139511,10108242350,3,101,303437.1078,2771208.895
CB122949,10109281113,3,101,305218.7354,2771208.907
CI127965,10111031800,2,101,307736.1743,2771208.924
CI112847,10107261956,2,101,308443.2853,2771208.928
C7137044,10103131850,3,101,303437.1937,2771208.987
C7137200,10103122308,3,101,303437.1937,2771208.987
CB113070,10103271050,3,101,305160.1095,2771209.657
C9116574,10105241220,2,101,301536.4783,2771209.883
C7138223,10107121735,2,101,303434.5077,2771209.895
C7137424,10107161643,2,101,303434.7077,2771209.895
C7142321,10112210055,3,101,303440.0078,2771209.896
C7141263,10112011545,3,101,303964.3159,2771209.899
CB122505,10109250118,3,101,306807.76,2771209.917
CI123876,10107201715,2,101,308114.7802,2771209.926
CI127801,10111261800,2,101,308441.4853,2771209.928
C9117497,10110121615,3,101,301524.4781,2771210.883
C5123573,10111052030,3,101,301526.8782,2771210.883
C5126139,10112061838,3,101,301527.5782,2771210.883
C5121150,10101140021,3,101,301530.1782,2771210.883
C5124062,10111091229,2,101,301531.8783,2771210.883
C5107365,10104272010,2,101,301534.4783,2771210.883
C7133434,10106082140,2,101,303420.4075,2771210.895
C7135858,10101171450,2,101,303435.8078,2771210.896
CB124196,10111021220,2,101,305531.0402,2771210.909
CB122478,10109071157,2,101,306813.1601,2771210.918
C9115855,10109212330,2,101,301525.1782,2771211.883
C5120621,10102142309,2,101,301526.8782,2771211.883
C7138853,10107221000,3,101,303438.6078,2771211.896
CB123261,10111022136,2,101,305958.4468,2771211.912
CI112930,10105281900,2,101,308438.5852,2771211.928
C9116721,10104301640,2,101,301532.4783,2771212.883
C9116429,10106151333,3,101,301536.4783,2771212.883
C7138181,10108061230,3,101,303433.2077,2771212.896
CB124427,10112240840,3,101,305220.5354,2771212.907
CB121265,10106061225,3,101,305222.6354,2771212.907
CI126047,10107261130,2,101,308437.0852,2771212.928
C5117560,10107082220,3,101,301526.9782,2771213.883
C7132392,10107121440,3,101,304276.9208,2771213.901
CB113339,10104091209,2,101,305527.7402,2771213.909
CH105955,10110041426,3,101,309045.3947,2771213.932
CB120647,10103121456,3,101,305933.184,2771214.412
C5126288,10110311450,3,101,301521.9781,2771214.883
C9111623,10104041325,2,101,301535.1783,2771214.883
C7138425,10109080035,2,101,303430.1077,2771214.896
CB113706,10102130720,2,101,305531.3402,2771214.909
CB118972,10105030038,3,101,305532.0402,2771214.909
C7137602,10109300021,2,101,303436.3078,2771215.896
CH111653,10111292110,2,101,309037.5946,2771215.932
CB124938,10112051532,3,101,305222.8355,2771216.907
CB120880,10107151010,2,101,305716.9431,2771216.91
CB120903,10106301830,3,101,305907.9461,2771216.912
CB121810,10109101924,3,101,305920.9463,2771216.912
CI127579,10110131952,2,101,308308.5833,2771216.927
CH109504,10111271040,3,101,309045.5947,2771216.932
C7138655,10108202225,3,101,303320.706,2771217.895
C7140183,10111201800,3,101,303426.0076,2771217.896
C7141776,10112292043,2,101,303427.4077,2771217.896
CB118888,10106292252,2,101,305672.7424,2771217.91
CH105723,10109211520,2,101,309034.6945,2771217.932
C7136557,10102102033,2,101,303433.2078,2771218.896
C7133886,10106290408,2,101,303433.4078,2771218.896
CH109054,10109111250,3,101,309035.0945,2771218.932
CH110895,10102082042,2,101,309036.1946,2771218.932
CH111034,10104161420,2,101,309040.4946,2771218.932
C6122839,10108210740,2,101,301003.4701,2771219.88
C7141648,10111271935,2,101,303425.7077,2771219.896
C7131561,10104051900,2,101,303425.7077,2771219.896
CI122341,10101061920,2,101,308293.7831,2771219.927
CH109925,10101032120,2,101,309042.8947,2771219.932
CH106605,10103140830,2,101,309036.4596,2771220.234
C7141485,10112101410,2,101,303099.7026,2771220.893
CH111506,10111301000,3,101,309038.2946,2771220.932
CH106370,10101192129,2,101,309043.0947,2771220.932
CH105743,10107220725,2,101,309032.9945,2771221.932
CH111705,10111191020,2,101,309039.5946,2771221.932
CB113205,10103091400,3,101,305391.5876,2771222.811
C7137410,10107061110,3,101,303426.6077,2771222.896
CI122766,10104120835,3,101,307665.8734,2771222.923
CI122500,10102102035,2,101,307690.2737,2771222.923
CI128073,10111162330,2,101,308302.2832,2771222.927
CH109522,10110161825,2,101,309034.5946,2771222.932
CH106897,10104281109,2,101,309041.7947,2771222.932
CH110070,10102011835,2,101,309044.4947,2771222.932
CH111395,10105061204,2,101,309044.7947,2771222.932
C6118705,10107181159,2,101,301273.1743,2771223.882
C7140945,10111231855,2,101,303431.0078,2771223.896
CI127633,10112291928,2,101,308299.8832,2771223.927
CH107160,10108130630,2,101,309040.4947,2771223.932
CH111884,10112171059,2,101,309041.6947,2771223.932
CB113319,10103061655,2,101,306083.0301,2771224.163
C7139532,10109041020,3,101,303437.8079,2771224.896
C7140293,10109192200,3,101,304485.8241,2771224.903
C7140142,10109121840,3,101,304881.1302,2771224.905
CB122160,10108121650,3,101,305389.0381,2771224.908
CB122356,10109011735,2,101,305834.945,2771224.911
CB123964,10111262125,3,101,305915.6463,2771224.912
CB118504,10106121202,2,101,305918.0463,2771224.912
CB123722,10111281134,2,101,306284.152,2771224.914
CH106747,10104182300,3,101,309038.1946,2771224.932
C7136209,10103170827,2,101,304471.8176,2771225.402
C7133877,10106230110,2,101,303430.6078,2771225.896
C7137198,10103121915,2,101,304792.8851,2771225.905
CB123011,10109241429,3,101,305385.538,2771225.908
CH105912,10107281800,3,101,309040.7947,2771225.932
CH105832,10108141415,2,101,309042.7947,2771225.932
C7136094,10101131320,2,101,304723.3278,2771226.904
C7133409,10105210910,2,101,304881.5302,2771226.905
CB120150,10101291253,3,101,305390.0381,2771226.908
CB112920,10104020024,2,101,305834.545,2771226.911
CB113346,10104231042,3,101,306158.35,2771226.914
CI122562,10101051830,3,101,308299.7832,2771226.927
CH111064,10104300008,2,101,309037.7946,2771226.932
C6120863,10104230658,2,101,301315.475,2771227.882
C7133474,10107010146,2,101,303427.7077,2771227.896
CB123451,10109271615,3,101,305385.4381,2771227.908
CB122153,10108061430,2,101,305388.2381,2771227.909
CB118488,10105181421,2,101,305859.4454,2771227.912
CH106745,10104132245,2,101,309381.9,2771227.935
CH106982,10104270143,2,101,312123.9424,2771227.952
C6118117,10103021330,3,101,301256.2054,2771228.382
C7142087,10112181815,2,101,304781.6287,2771228.905
C7140795,10110301218,2,101,304876.5302,2771228.905
CB120939,10105111727,2,101,304889.7304,2771228.905
CB123500,10109272230,3,101,305387.4381,2771228.909
CB122708,10110051113,2,101,305387.9381,2771228.909
CB119890,10101121814,3,101,305389.8381,2771228.909
CB113461,10102111152,3,101,306621.6572,2771228.917
CH109381,10110152230,2,101,309041.3947,2771228.932
C7139769,10109211040,2,101,303101.6027,2771229.894
CB121791,10108142248,2,101,304879.8302,2771229.905
C7142088,10112241230,3,101,304880.6303,2771229.905
CB123711,10111141426,2,101,305835.645,2771229.911
CB117879,10101181620,2,101,306044.4483,2771229.913
CB113278,10102072123,2,101,306289.1521,2771229.914
CB120452,10106092318,2,101,306387.9536,2771229.915
CB121178,10107220454,3,101,306809.9601,2771229.918
CB124260,10112302236,2,101,306813.7602,2771229.918
CH106889,10106121005,2,101,309038.6947,2771229.932
CH107125,10106241505,3,101,312177.8433,2771229.953
CB118631,10103231543,3,101,306283.4701,2771230.35
C7137453,10108061630,3,101,303375.3069,2771230.895
C7139434,10109242110,3,101,304882.3303,2771230.905
CB121298,10107301644,2,101,306061.2485,2771230.913
CB118145,10103221545,3,101,306182.8129,2771230.914
CB121735,10107031610,3,101,306283.152,2771230.914
CB113168,10102072115,2,101,306288.6521,2771230.914
C6118098,10102042250,2,101,301259.0742,2771231.882
C7133240,10105171747,3,101,304881.7303,2771231.905
CB118776,10107291930,2,101,305839.3451,2771231.912
CB122030,10108061855,2,101,306285.352,2771231.914
CB113010,10103311708,3,101,306029.0606,2771232.163
CB120011,10101102140,2,101,304883.0303,2771232.905
C7132284,10105091830,3,101,304891.3304,2771232.905
CB123421,10112141900,3,101,305385.0381,2771232.909
CB123508,10110041109,3,101,305387.8381,2771232.909
CB121243,10104261826,2,101,306283.052,2771232.914
CB122930,10108201009,2,101,306283.152,2771232.914
CB120010,10102232110,2,101,306288.4521,2771232.914
CB122851,10110111225,2,101,306290.8521,2771232.914
CH109531,10111021510,2,101,312136.9427,2771232.953
C7135504,10101112335,3,101,304569.7255,2771233.903
CB120505,10106221658,2,101,304884.7303,2771233.905
C7139562,10109200700,2,101,304891.5304,2771233.905
CB113184,10102200730,3,101,306278.4519,2771233.914
CB123509,10110041239,2,101,306288.1521,2771233.914
C7140896,10110232250,2,101,304427.1233,2771234.902
C7132004,10105091745,2,101,304883.8303,2771234.905
CB124685,10112312344,2,101,305394.9383,2771234.909
CB121546,10109271700,3,101,306193.2506,2771234.914
C7137599,10109282253,2,101,304700.7275,2771235.904
C7140892,10110231430,2,101,304705.9276,2771235.904
CB123916,10110052350,3,101,304960.5315,2771235.906
C7131183,10103281432,2,101,304889.357,2771236.41
CB113330,10103222223,2,101,304888.3804,2771236.715
C7139561,10109170855,3,101,304050.0174,2771236.9
C7131939,10104012355,3,101,304885.0304,2771236.905
CB119735,10101101815,3,101,304887.8304,2771236.905
CB121273,10106191455,3,101,305211.8354,2771236.907
CB120841,10105211334,2,101,305223.5356,2771236.908
CB118524,10103191218,3,101,305225.6731,2771237.658
C7138151,10107100915,2,101,303351.1066,2771237.895
C7132707,10105091012,3,101,304037.1172,2771237.9
C7139504,10110211500,2,101,304529.8249,2771237.903
C7135944,10101072225,2,101,304887.6304,2771237.905
CB120709,10104260150,3,101,304888.0304,2771237.905
CB121266,10106131845,3,101,306808.3602,2771237.918
C7140320,10110121752,3,101,304526.5248,2771238.903
C7140325,10110170740,3,101,304879.5303,2771238.905
C7142704,10112181450,2,101,304891.0305,2771238.905
CB121994,10108140032,2,101,304988.932,2771238.906
C7140062,10111221042,2,101,303735.8126,2771239.898
C7140595,10110110855,3,101,304183.0195,2771239.901
CI122453,10102092200,2,101,307085.9645,2771239.92
CI123789,10104271833,3,101,307090.8646,2771239.92
C7136959,10103281430,3,101,304391.7128,2771240.013
C9115478,10110021750,2,101,301523.8783,2771240.884
C6120504,10101081418,2,101,301524.9783,2771240.884
C7132461,10105170547,3,101,303230.4048,2771240.895
C7135981,10101271245,2,101,303901.5152,2771240.899
C7135956,10101101325,3,101,304177.2194,2771240.901
C7138024,10108051420,3,101,304182.2195,2771240.901
CB124404,10111280910,2,101,305876.8458,2771240.912
CB122504,10109211915,3,101,305877.0458,2771240.912
CH106996,10105141930,3,101,308635.0885,2771240.93
CH106929,10105160855,3,101,308993.994,2771240.932
C6118144,10102051720,2,101,301214.7735,2771241.882
C7133879,10106231350,3,101,304173.3194,2771241.901
C7137072,10102241915,2,101,304179.5195,2771241.901
C7133163,10106051400,3,101,304180.1195,2771241.901
C7140087,10111051800,3,101,304531.0249,2771241.903
CI123839,10105192254,2,101,307089.0645,2771241.92
C6119458,10103030138,2,101,301221.3087,2771242.31
C7135153,10101031905,3,101,303231.6048,2771242.895
C7136220,10102020012,2,101,303702.5121,2771242.898
C7137282,10107170815,3,101,304177.0194,2771242.901
C7133198,10106261615,2,101,304177.7195,2771242.901
CB119164,10106051900,3,101,305874.7457,2771242.912
CB118391,10102011830,2,101,305879.7458,2771242.912
CB120074,10101131830,3,101,305933.5466,2771242.912
CI127316,10111200917,3,101,307086.8645,2771242.92
CB122033,10108111607,2,101,307090.0646,2771242.92
CI124040,10105222215,2,101,307095.3646,2771242.92
C7132512,10104250300,3,101,303224.7047,2771243.895
C7132966,10105141600,3,101,303224.7047,2771243.895
C7135805,10101121140,3,101,304178.5195,2771243.901
C7138553,10109030825,2,101,304387.2227,2771243.902
CB118887,10106291535,2,101,304393.5228,2771243.902
C7141139,10111102330,3,101,303305.2059,2771244.895
C7132905,10112281000,3,101,303676.2117,2771244.898
C7138457,10110211708,2,101,304176.0194,2771244.901
C7141543,10111151152,2,101,304178.1195,2771244.901
C7141749,10111091900,2,101,304179.6195,2771244.901
C7140236,10109281040,2,101,304182.0195,2771244.901
C7132426,10105162206,3,101,304398.7229,2771244.902
CB123687,10111072142,2,101,305170.6348,2771244.907
CB121168,10107021328,2,101,305206.4354,2771244.908
C7137038,10103142320,2,101,304177.7101,2771244.911
C7136540,10103232000,2,101,304177.7101,2771244.911
CB120099,10102211840,3,101,305867.2456,2771244.912
CB118971,10105021541,2,101,307080.1644,2771244.92
CB120532,10103180714,2,101,305773.9317,2771245.161
CB118138,10103111157,3,101,305773.9317,2771245.161
C6119457,10103022228,3,101,301216.2164,2771245.597
C6118167,10103071045,2,101,301216.0417,2771245.787
C6125552,10109040955,2,101,301216.9736,2771245.882
C6118395,10106141750,2,101,301218.1736,2771245.882
C6121146,10104152340,2,101,301219.0736,2771245.882
C7133109,10107042020,2,101,303958.4161,2771245.899
C7138908,10108210815,2,101,303959.0161,2771245.899
C7139349,10110131405,3,101,304175.4194,2771245.901
C7141350,10111171235,3,101,304177.0195,2771245.901
C7134165,10101051930,3,101,304178.2195,2771245.901
C7142051,10112221506,2,101,304179.4195,2771245.901
C7139979,10109231410,3,101,304179.9195,2771245.901
C7142558,10112232220,2,101,304180.0195,2771245.901
C7137865,10111050812,2,101,304182.0195,2771245.901
CI124743,10101051030,2,101,307086.2645,2771245.92
CB118890,10106302348,2,101,307091.0646,2771245.92
C7131632,10103250957,2,101,304398.9757,2771246.442
C6121050,10104070945,2,101,301217.3736,2771246.882
C6123317,10111251955,3,101,301217.5736,2771246.882
C6119071,10102211443,2,101,301218.1736,2771246.882
C7127203,10110281954,2,101,302590.3949,2771246.891
C7140216,10109180030,3,101,303185.4041,2771246.894
C7138628,10110030815,2,101,303703.0121,2771246.898
C7138110,10108100725,3,101,304179.9195,2771246.901
C7139482,10109251632,2,101,304180.5195,2771246.901
C7131780,10104061620,2,101,304181.2195,2771246.901
C7141415,10110280810,2,101,304181.3195,2771246.901
C7135949,10101082251,2,101,304183.3196,2771246.901
C7141735,10111031753,3,101,304705.0276,2771246.904
CB119013,10109111133,3,101,305154.1346,2771246.907
CB121962,10106271054,3,101,307092.2646,2771246.92
C6115511,10106102345,2,101,301217.9736,2771247.882
C5114834,10105281840,3,101,301218.1736,2771247.882
C6121294,10105140750,2,101,301218.3736,2771247.882
C7141564,10112010610,2,101,303786.4134,2771247.898
C7137355,10106171905,2,101,303951.616,2771247.899
C7132161,10104141740,3,101,303958.6161,2771247.899
C7139878,10110051256,2,101,304176.0195,2771247.901
C7131484,10104081632,3,101,304176.0195,2771247.901
C7141952,10111302005,2,101,304180.0195,2771247.901
C7132405,10105022005,3,101,304181.4195,2771247.901
CB120755,10107251850,3,101,304930.5311,2771247.906
CB113056,10102251910,2,101,305698.043,2771247.911
CB120092,10102151528,2,101,307085.3645,2771247.92
CB121267,10106080930,2,101,307085.8645,2771247.92
C6121182,10107211150,3,101,301213.9736,2771248.882
C6121140,10104061940,2,101,301214.9736,2771248.882
C6119293,10102041140,2,101,301220.5737,2771248.882
C7138463,10110161245,3,101,302641.4957,2771248.891
C7133072,10106250321,3,101,304183.0196,2771248.901
C7131443,10103131806,3,101,304745.947,2771248.905
CB124258,10112212330,3,101,305876.5458,2771248.912
CB123361,10111241138,2,101,306555.5563,2771248.916
C6121197,10105061944,2,101,301216.7736,2771249.882
C6118548,10107010622,1,101,301220.8737,2771249.882
C7140078,10112041307,2,101,303482.3087,2771249.896
C7139355,10110182130,2,101,303483.5087,2771249.896
C7135740,10101271500,3,101,303953.516,2771249.899
C7136033,10102022100,2,101,303954.416,2771249.899
C7132799,10105140735,3,101,303962.1162,2771249.9
C7142843,10112181800,3,101,304173.5194,2771249.901
C7138650,10108180940,2,101,304181.1195,2771249.901
CB118782,10103281420,3,101,305076.8897,2771249.907
C7137120,10103070140,2,101,304656.6644,2771250.404
C6122911,10109011453,2,101,301217.8737,2771250.882
C6118388,10107192100,2,101,301220.7737,2771250.882
C7141502,10112241840,3,101,303511.0092,2771250.897
C7142343,10112292255,3,101,303959.2161,2771250.9
C7140386,10110110843,2,101,304176.7195,2771250.901
C7133117,10107110328,2,101,304181.3196,2771250.901
C7137532,10107131031,2,101,304393.5228,2771250.902
CB120610,10104250707,3,101,304932.1312,2771250.906
CB123591,10110121106,2,101,305078.1335,2771250.907
C7136176,10103042015,3,101,303478.5613,2771251.693
C7132320,10105211557,2,101,303479.0087,2771251.896
