CASE_NO,IEOK_01,ACCD_TP,Year,x_coord,y_coord
CG119282,10001131510,3,100,307519.1875,2772870.5
CG121062,10011291005,2,100,306025.7,2771317
CD113065,10012260049,3,100,301224.1,2779024
CC124947,10011101635,2,100,306029.1,2771317
C7126579,10006291200,2,100,302333.2719,2772481.993
CD113661,10007251130,2,100,300712.9,2778407
C7124725,10004270930,2,100,304551.1226,2775270.863
CC121312,10004201240,3,100,302986.9046,2777301.874
CH109770,10012200730,3,100,306025.9,2771316
C7123368,10003080840,3,100,302005.7473,2772531.264
CD106860,10004211815,2,100,300723.9375,2779311.5
CA111019,10012202314,2,100,301619.6,2769631
C7128144,10008032035,3,100,306026.8,2771317
CG125915,10009241858,3,100,308275.4,2773585
CC122155,10007172200,3,100,306024.3,2771311
C7125992,10006051035,3,100,303226.5864,2773296.325
CG118342,10003241635,2,100,310905.8298,2773998.093
CA109844,10003300645,3,100,301467.9667,2768540.273
C7127623,10007151930,3,100,302971.3,2773575
C5119665,10011252130,2,100,301271.3,2771472
C7122571,10001031040,3,100,302606.486,2771413.091
CB115603,10006031140,2,100,304058.9671,2771833.888
CC119503,10008021700,3,100,302286.1,2777205
C5115623,10006241017,2,100,300530.125,2771541.25
C5114294,10001031530,3,100,300604.0715,2772377.143
CI117092,10007152119,3,100,306236.3,2770434
CG123011,10004301615,2,100,308339.9244,2774836.962
CC122157,10007181345,2,100,302103.6,2779224
CD116443,10009280900,2,100,306030.3,2771318
C5116143,10005260940,2,100,301447.7395,2772755.368
CD118767,10012291350,2,100,298866.9,2781371
CC123029,10009111015,2,100,301224.8,2776068
C6110186,10004061300,3,100,298898.0949,2768324.653
C7124262,10004041859,2,100,301891.125,2773281.5
CA109025,10008101500,2,100,301002.8,2769591
CB112337,10002030642,3,100,305459.8552,2771807.266
C8126381,10011051045,3,100,306023.9,2771317
C8126663,10011011645,3,100,304520,2770751
C6114190,10006121347,2,100,299180,2767730
CF107344,10012310700,3,100,305400.4,2766631
CI117083,10006220815,2,100,306905.9545,2771293.845
C9113816,10003162005,2,100,301912.5202,2770778.691
C8124765,10009301855,2,100,306024.8,2771316
C6117174,10009201530,2,100,299571.6,2770672
CC122633,10008251259,2,100,300597.2,2775410
CF105512,10005250817,2,100,303646.7108,2765723.041
CA107638,10001281210,3,100,302163.986,2768683.984
CI120406,10008032200,2,100,306024.8,2771317
CC121123,10005111848,2,100,302221.2415,2776317.192
CG123211,10005301340,3,100,310814.488,2773716.028
C9114228,10009251650,2,100,302716.8,2771205
C5118463,10010191720,2,100,301432.5,2773978
C9112606,10001252035,3,100,300834.875,2770749.75
CB117172,10009141503,3,100,304482.8,2772512
C9114453,10010191305,3,100,300963.8,2771310
CI121855,10010211825,3,100,305697.8,2769908
C8122985,10006041605,3,100,301707.9132,2769545.824
CG125459,10008201055,2,100,309022.3,2775527
C8124272,10007111546,2,100,304013.7,2768845
CG123400,10007291521,2,100,309790.2,2775905
CG124739,10008061700,3,100,307223.8,2772336
CD110173,10001031010,2,100,300709.3438,2778406.25
CG125786,10009291538,3,100,307522.5,2772874
C9113723,10006111830,3,100,301390.1287,2771202.085
C7123768,10002141030,3,100,301904.125,2772672.5
CH109733,10012051640,2,100,309031.8,2771718
CG119055,10001030830,2,100,311019.0188,2773827.48
C8118699,10003171108,2,100,302932.1896,2770533.781
C7130877,10011081035,3,100,303547.4,2771920
C9114181,10010061303,3,100,300836.4,2771371
C7135206,10012300730,2,100,302492.4,2771444
CC116610,10001211500,2,100,302672.6563,2778053.75
CC126022,10012231945,3,100,301184.7,2775922
CD110247,10001162120,2,100,301295.5482,2778486.495
CC115254,10001080930,3,100,302271.9854,2777918.351
CG119539,10001061740,2,100,306120.1866,2775159.242
C5116685,10001112215,2,100,301269.6103,2771472.428
CI116197,10003021858,2,100,307860.3848,2770678.427
CB116663,10008131116,2,100,306102,2773108
CG125991,10008310940,2,100,306026.7,2771312
CC118859,10002250633,3,100,303073.1249,2776942.725
CD115062,10003311120,2,100,299706.9375,2780726.25
CG123264,10006242000,3,100,305691.3249,2776128.834
CC125129,10010221410,3,100,306029.8,2771315
C6112351,10002010237,2,100,299904.7463,2770122.828
C8121402,10006251750,3,100,304299.5313,2767237
CG129010,10012311010,2,100,306026.2,2771316
CE107279,10006070900,2,100,304622.0938,2764933.75
CB117217,10012092126,3,100,306031,2771314
CG121790,10007292145,2,100,310498.6,2773948
C8122666,10005230615,2,100,304860.7019,2770856.512
C8118999,10002112220,2,100,302693.125,2769773
CH104361,10007172006,2,100,307938.4,2772181
C8121803,10004222105,3,100,302598.0564,2768249.198
C8117948,10001230102,2,100,302827.8717,2769719.303
CB116071,10008011640,2,100,304554.4,2771080
C7123898,10003191420,2,100,302192.5806,2772660.525
CI118832,10006061712,3,100,306228.3279,2770074.116
CG121349,10004221745,2,100,307174.4688,2773689
CI122060,10012061540,2,100,306147.8,2770769
C5116016,10009050915,2,100,300704.7,2771413
CE108713,10010130705,3,100,306029.5,2771311
CG128401,10012230725,3,100,310961.5,2773437
CD116513,10011041508,2,100,296181,2780453
C8121806,10004232345,2,100,304692.2291,2769807.887
CH104861,10001151435,2,100,310329.6131,2772127.288
C7122560,10002241400,3,100,301945.5829,2773154.004
C7122745,10001161830,3,100,301669.6591,2771773.088
CE107318,10006201720,2,100,306515.625,2764634.5
CH108717,10005051800,2,100,308199.485,2771497.885
C7126889,10007020420,2,100,302160.4,2772185
C5119461,10011031005,2,100,301307.7,2773394
CC121495,10008121924,2,100,302730.9,2779226
C8127542,10011191805,3,100,303860.9,2770299
CD113293,10006250955,2,100,298329,2781216
C5115500,10005111435,2,100,300610.0271,2771694.61
C8126830,10010251605,2,100,306029.9,2771316
CI115309,10002160808,2,100,306891.4702,2770916.631
C6114282,10006190730,3,100,299407.5033,2768192.211
CB116755,10011111645,3,100,304300.2,2772943
CI113393,10006191807,3,100,307124.125,2769770.5
C7126877,10006271215,2,100,302798.1726,2771519.552
CC119721,10006161540,3,100,302641.0938,2778730.25
CD115309,10005201605,3,100,299791.7777,2780869.241
CF109579,10008062330,3,100,303641.8,2764789
CB111716,10001071818,3,100,304854,2772498.25
C7126694,10006220145,3,100,303310.5313,2773384.25
CD116757,10010261720,2,100,300718.9,2778037
C9113641,10007170810,2,100,301488.3,2770730
CI120699,10010041802,2,100,306473.4,2770939
C7123566,10006172211,2,100,304175.4928,2772409.822
CC120983,10006261955,2,100,302879.6593,2777057.167
C6112051,10002091120,2,100,299963.7168,2771209.554
C8122171,10004232005,3,100,303464.8452,2769793.556
CG125417,10011161444,3,100,309490.5,2775722
CH104547,10009242300,3,100,310997.2,2773007
CF105078,10008262020,2,100,303587.5,2766327
C8125869,10009160710,2,100,302892.1,2770657
C5114150,10003172340,3,100,300764.6563,2771469.5
C8124069,10007241200,3,100,302231.7,2768719
CG126860,10011082344,3,100,308920.4,2774790
C7135523,10012261915,2,100,304736,2775070
CE108667,10011231410,2,100,306029.3,2771318
CB113869,10003121600,3,100,305176.0992,2771573.809
CB112119,10001121610,3,100,304352.7423,2772355.162
CH104532,10008290820,2,100,306027.9,2771317
CC124732,10009101650,3,100,300510.5,2775742
C5118550,10009280930,2,100,300848.3,2774037
CB115851,10007281420,2,100,304726.8,2772882
C7127768,10009201929,2,100,303542,2771904
C8127930,10012151800,2,100,303304.8,2767528
C9106683,10001031245,2,100,301946.9733,2770915.167
CC122076,10011041730,3,100,302318.3,2779220
CA109413,10011071440,2,100,302843.2,2767724
CC122310,10006301231,3,100,305858.4979,2777995.552
CD114758,10006222100,2,100,299615.875,2781621
CB115765,10006161800,3,100,304521.0938,2771942.25
C9114616,10011071935,3,100,301268.5,2771471
C7134795,10012231544,2,100,303933.9,2773024
C6120267,10012091355,2,100,299676.9,2769528
CI120604,10009140922,3,100,305929.7,2769615
C9112556,10008040700,2,100,300563.2,2771086
C5110571,10002231350,2,100,301437.0313,2772863
C7124510,10005251850,2,100,303781.6232,2772566.533
CG120445,10001242005,3,100,308085.3125,2773700.25
C9111211,10012090200,2,100,302807.8,2770845
CF104914,10003020950,2,100,303521.5313,2766459.75
C9113017,10004101150,2,100,300954.1688,2770763.872
C8123799,10008100935,2,100,306029.8,2771316
CH108673,10005092330,2,100,311019.2188,2769831
CC117450,10001111810,2,100,301428,2775768.5
CI113300,10001032005,2,100,307498.3125,2770612.75
CE105153,10012162340,2,100,306025,2771316
C5115682,10006171635,2,100,301092.9797,2771715.407
C6113543,10007190130,3,100,306029.4,2771311
C9112719,10003081230,2,100,302289,2770838
CB115104,10008102210,2,100,304565.7,2772485
CG123429,10006161735,3,100,307182.8708,2773394.967
CA106698,10001152130,2,100,301889.074,2769082.586
C8126230,10010071530,3,100,306028.2,2771316
C7127849,10008250840,3,100,304045.5,2772641
C7123830,10004011833,3,100,304018.9965,2773053.49
C5114129,10002232100,3,100,300571.125,2773105.75
C6113526,10007112303,2,100,300239,2769945
CE107656,10010191315,3,100,305375.6,2764422
C5110756,10003260805,2,100,301461.0498,2773375.537
C6113466,10008111800,2,100,300578.9,2771181
CG122726,10005121720,2,100,308919.1746,2774844.811
C7121906,10001202350,3,100,302125.9063,2771675.5
CC123962,10009291603,3,100,302826.6,2779173
CC118217,10001081645,3,100,302175.9688,2778246.25
CE105142,10011261000,2,100,304681.4,2764707
CD113585,10007261255,2,100,299609.1,2781575
CG120809,10003071850,2,100,307174.9063,2773722.25
CG123363,10006141324,2,100,307664.0313,2775504.5
CA108497,10007011600,2,100,302439.3,2768100
CD115290,10004270925,2,100,300111.1981,2778944.382
CD112978,10011251500,2,100,300932,2781762
CB117061,10012121532,2,100,305684.5,2773013
C9113938,10005202145,2,100,301493.3918,2770725.509
CB117402,10009032010,3,100,306220.5,2771757
C6117844,10012091924,2,100,299653,2769461
CG126700,10012301625,2,100,308256.2,2772481
CF106021,10011101525,3,100,306028.7,2771312
CG122555,10011021125,2,100,307972.5,2772345
CG127262,10011161945,2,100,306025.3,2771317
C7122260,10001282342,2,100,301921.8624,2773663.851
CB116647,10010131855,2,100,305591.6,2771695
CC121321,10004192255,2,100,301971.3438,2776597
CF105765,10009231600,3,100,306026,2771315
C8126646,10010211840,3,100,306024.7,2771313
CC122779,10008262140,3,100,301638.3,2775232
C5115860,10007111503,3,100,300707.7,2771409
C8125236,10009101138,3,100,304409.5,2769233
C5116138,10007250856,2,100,301248.9,2772706
C7134182,10011120250,2,100,302325.8,2772546
C7122947,10002191010,3,100,302238.1344,2772540.844
C6120296,10011091330,2,100,300016.3,2770122
CB112132,10002020542,3,100,306060.3574,2771791.657
CA110160,10006151400,3,100,300320.3231,2770202.289
C9113159,10004051540,2,100,300493.5196,2770840.899
CC123226,10007312108,2,100,300101.2,2775732
C8126376,10011030723,2,100,302771.8,2768106
CI121141,10010120718,3,100,306030,2771315
CI124370,10011172030,2,100,306441.1,2771091
CA107506,10003291900,3,100,302156.5431,2768446.692
CH110701,10002122033,2,100,308457.0512,2771431.613
C8121681,10004200905,2,100,304543.9851,2768433.006
C8125414,10008300910,2,100,304267,2769324
C6113508,10006201000,2,100,299211.4798,2767981.774
C6113976,10006301142,2,100,299649.7242,2769464.306
CC119982,10002241830,3,100,302534.6956,2776092.66
C9110968,10012051030,2,100,300729.3,2770029
C8120430,10003060830,3,100,303560.375,2768519.75
C9114241,10010120835,2,100,302276.5,2771072
C8118697,10003161553,3,100,304593.8438,2769296.5
C7126572,10006111050,2,100,302647.9912,2771460.005
C7122704,10001271706,2,100,302595.2813,2773625.75
CG126957,10011180941,2,100,306028.9,2771311
C7128922,10009141720,2,100,303717.6,2772598
C7129608,10010040640,2,100,306030.3,2771312
CC120029,10003241250,2,100,301375.4063,2776105.25
CF104842,10002140650,2,100,304098.0923,2765268.437
CE109976,10001041103,3,100,308504.2188,2763491
CI120292,10007301847,2,100,306456.7,2769250
C6117420,10010180955,2,100,306028.3,2771317
C8123056,10007302118,2,100,304945.2,2768785
C7125967,10005262150,2,100,303397.5564,2771847.888
C7127432,10007070823,2,100,302399.2,2771853
C8121702,10004242115,3,100,305293.8438,2769166.25
CB117438,10010201054,2,100,305589.1,2771395
CC115644,10003121825,3,100,302634.0055,2778354.993
CE105737,10001271810,2,100,306777.6875,2765080.5
CF106144,10011202010,2,100,305401,2766629
C8124968,10008071505,3,100,305286.9,2769666
CC120994,10007101205,3,100,306026,2771312
CG120965,10002101045,3,100,310478.8081,2773967.279
CB115893,10007151841,2,100,304110.6,2772764
C5115716,10007252311,3,100,301184.4,2772215
CG121960,10004150700,2,100,307353.0902,2773150.113
CB116119,10009110445,2,100,306222.2,2771757
C6117739,10011100936,2,100,299561,2768428
C6119734,10009301840,2,100,300223,2769156
C7121955,10002071730,3,100,304721.5,2775339
CI113309,10001111918,2,100,307807.5056,2770699.42
C7134161,10012281855,3,100,304733.3,2774688
CC124227,10009271220,3,100,299728.3,2776094
C5113395,10009271930,2,100,306027.8,2771315
CD116724,10011161820,2,100,301216.4,2778725
C7128078,10008231845,2,100,306029.7,2771314
CB115750,10008111025,2,100,304525.8,2771014
C5119960,10008121715,3,100,300887.3,2771830
CI121810,10011132020,2,100,306025.6,2771311
C7125147,10004201310,2,100,301809.2649,2772597.089
CD113644,10008241230,2,100,297083.1,2780790
C8116365,10003071815,2,100,304334,2770326.5
CE103732,10010150800,3,100,306772.6,2765210
CF105257,10003171357,3,100,303597.875,2766147.5
C7122601,10001181500,3,100,303009.2188,2772309.25
C8117562,10003231638,2,100,304709.4201,2768573.712
C5114028,10003101808,2,100,301733,2774700
CC119797,10004290800,2,100,301182.638,2776211.719
CC125323,10010241455,2,100,302891,2778981
C8124214,10007120834,3,100,304715.4,2769760
C7123932,10004090925,2,100,302895.8314,2772861.166
CD113477,10008191925,2,100,300074.3,2781671
CB116358,10007231503,3,100,304143.4,2771454
C9112772,10004030850,2,100,301246.4219,2770882.837
CE109213,10007311635,3,100,306007.8,2764977
CA110872,10009031800,3,100,302990.7,2767686
CF109427,10006302150,2,100,303767.9515,2765484.549
CI125012,10012282140,3,100,306107.6,2770659
CC120415,10003250700,3,100,302021.0539,2779435.616
C6120367,10011252235,2,100,300147.5,2770744
CD114605,10005311935,2,100,300293.0938,2778821.5
CC119200,10004071256,3,100,300558.75,2775715.25
CD109792,10004091450,2,100,301800.7086,2779289.138
C8124047,10007041412,2,100,306023.8,2771312
C7126612,10007202226,2,100,302143.5,2772068
CH104570,10009071342,2,100,307731,2771802
C7122746,10001202337,3,100,302725.625,2771692.75
CB119683,10012111224,2,100,306228,2771523
CH106166,10009200840,3,100,309174.8,2772155
C8126001,10010052310,2,100,306030.3,2771318
CB119638,10011121830,3,100,304910.1,2771245
C8125006,10008200215,2,100,304863,2770757
CD116063,10009251225,2,100,300159.3,2782086
C6119875,10008060830,3,100,306026.4,2771316
CB115641,10007311410,3,100,304333.5,2771641
C7124311,10004301906,3,100,302900.9867,2772858.015
CB117677,10011051730,2,100,306031,2771311
C6112619,10002212326,2,100,300102.3369,2770297.808
CG121973,10004210758,3,100,307610.0313,2774375.5
C7127741,10009051735,3,100,306028.9,2771317
C8127544,10011192210,2,100,303876.2,2770947
C9113158,10003271700,2,100,300623.4408,2771281.749
C5115997,10007202310,2,100,300356.5,2773118
CH106562,10010222220,3,100,311197.9,2772226
CI117026,10006281458,2,100,305291.625,2768948.5
CG122848,10005311500,2,100,306010.7188,2775203.5
CC119404,10005211000,3,100,300803.7324,2775055.012
C9112969,10004061710,2,100,300720.4375,2771161.5
C6114069,10010110935,2,100,299902.7,2768692
C8120573,10003011400,2,100,304433.5313,2769841.5
CB117440,10010211730,2,100,305121.2,2772948
C8119072,10002092030,3,100,304133.0625,2768858.25
CD114485,10005151000,2,100,304008.9948,2783065.453
CB116520,10009301050,2,100,305749.5,2771735
C8125816,10012031940,3,100,306024.6,2771314
CG121277,10002281510,2,100,309834.6563,2774488.75
CB111671,10001121850,2,100,305209.4673,2772459.13
C8120451,10002221710,3,100,305022.9965,2770359.007
CF104931,10001131130,3,100,304269.7499,2765700.845
CG118341,10003221730,3,100,308120.5,2773751
CG125961,10011051058,3,100,308047.9,2774562
CG126030,10009301854,3,100,307522.9,2772871
C8126180,10010101825,3,100,305095.3,2769575
CG121103,10001261540,2,100,307519.1875,2772870.5
CA107417,10003191930,2,100,302902,2767050
CB116420,10007292124,2,100,305432.3,2771174
CI116085,10001201400,2,100,305651.3099,2769273.579
CD109363,10003171241,3,100,296087.875,2780544.75
C6113482,10006241304,2,100,298806.7344,2769583.969
CC120597,10006251750,3,100,300316.4063,2775355.75
C7129893,10010090240,2,100,301641.2,2772935
CI109918,10001240914,2,100,306380.9063,2771385.25
C7126278,10007191822,2,100,302107.4,2771529
CI113284,10003170829,3,100,307751.4375,2770726
C8124928,10009081635,2,100,305121.7,2768586
CF109287,10007191845,3,100,303899.7,2765546
C6117829,10011191930,2,100,299177.7,2767729
CH104832,10001041548,2,100,307936.0294,2771813.269
CH105286,10003141205,3,100,311376.0313,2772068.75
C6119935,10008191438,2,100,300146.3,2770738
CI120973,10009162225,2,100,306324,2769136
C5113991,10002081830,3,100,301268.0938,2772634.25
C8120578,10003051704,3,100,303479.8438,2769658.75
CI118667,10004152240,3,100,306274.7188,2768992.75
CB117829,10010251720,2,100,307282.8,2771648
CG127991,10012270750,2,100,308783.4,2773612
C5113298,10008311357,3,100,301644,2771936
C9113575,10006301750,3,100,301379.4688,2771119.25
CI120294,10007302058,3,100,306517.1,2771099
CA107288,10002011830,3,100,301283,2768420
CG125738,10010131110,2,100,306116,2775160
CI124385,10012161815,3,100,306890.5,2771156
CB117934,10012281843,3,100,305959,2771493
C5115310,10004111855,2,100,300846.7741,2773895.982
C9114129,10011012010,2,100,301244.8,2771119
CD109316,10002201724,2,100,299521.625,2779467.75
CI121448,10012091843,3,100,305831.7,2770264
CF105605,10006201625,2,100,303559.3125,2766288
CG118303,10001061622,3,100,310962.88,2773440.295
CB116180,10009061908,3,100,305442.2,2771556
CF105184,10003021415,3,100,303642,2764790
CC121426,10006191232,2,100,302373.375,2776698.25
C6112870,10005062148,2,100,299606.3145,2770441.832
CE106916,10006241505,2,100,306614.8014,2764579.429
C8124288,10007271025,2,100,304680.3,2769094
C6111249,10001030808,2,100,299055.6182,2770264.814
C7124247,10003281900,3,100,303346.9906,2771449.01
C9113715,10006011820,2,100,303125.7174,2770164.872
CC119595,10004051540,2,100,301304.3089,2776804.339
CG127785,10012221610,2,100,305840.8,2775222
CB111932,10001071633,2,100,307178.8125,2771743.75
CE110102,10002170934,2,100,307185.6218,2765116.382
C7134625,10012120731,2,100,302699.5,2771352
CA110193,10007140810,2,100,302193.9,2768411
CE107131,10005231105,2,100,306178.3433,2764382.677
C8122642,10005290353,3,100,304728.5313,2770876.75
CD115990,10010131354,3,100,306030.2,2771315
CE109029,10008020746,2,100,304227.6,2764652
CC121864,10012271251,2,100,302702.4,2779394
C8124496,10008232255,2,100,306029.7,2771314
C5119669,10012092243,2,100,301453.6,2773052
CB114873,10006012056,1,100,305450.947,2771429.847
C7130573,10011271038,2,100,302278.7,2772576
CG118311,10001190900,2,100,311018.0177,2773826.448
C8125567,10010031845,3,100,303339.6,2771054
CC118899,10004191732,2,100,304408.4063,2777995.5
C7129649,10010191842,3,100,304041.4,2771723
CB120231,10012092224,2,100,305732.2,2772372
C9108201,10001201020,3,100,300776.7813,2770932.25
CB111775,10003161605,3,100,305412.8125,2771655
CF105085,10009042140,3,100,304199.2,2765324
CG125679,10009241010,3,100,306023.7,2771316
C8125026,10008171425,3,100,306024.7,2771311
C8117626,10001031800,2,100,303253.6449,2770262.444
CC123034,10009160435,2,100,303266.5,2778269
CB117153,10009290854,2,100,306410.2,2772511
CG121229,10004091130,2,100,308038.316,2774414.341
CC126567,10012311430,2,100,302337.3,2779216
C6117970,10012211425,3,100,298676.1,2769389
C5111719,10004061857,2,100,300980.5922,2772816.223
CE103607,10011031907,2,100,306028,2771312
CB111419,10004121755,2,100,304942.9688,2771535
CG125120,10008030955,2,100,306028.5,2771315
C7121527,10001151830,2,100,302595.2813,2773625.75
CB117439,10010201420,3,100,306355.4,2771814
CG119621,10001110220,3,100,308613.4992,2773757.978
C5114357,10002010210,3,100,301414.7736,2772432.101
CA108493,10006240440,2,100,300555.0718,2769462.587
C7123802,10003161800,2,100,301987.75,2772185.5
CI113380,10002231715,2,100,307588.875,2771157.5
C9112315,10007271720,2,100,301530.3,2770882
C7134341,10011242310,3,100,303365.2,2772764
C7130622,10012021920,3,100,302067.9,2774930
C9114219,10010201430,3,100,306028.3,2771317
C5119279,10012241520,2,100,301309.8,2771615
C7134462,10011301835,3,100,303343.4,2771054
CE106664,10002160744,3,100,306774.8125,2764312.25
C5113982,10001252020,2,100,300355,2773120
CC122777,10008230920,2,100,302265.8,2777252
CI113536,10002080816,3,100,306944.4382,2770371.55
C8121980,10005101048,2,100,304366.9886,2768225.003
CB116842,10008201332,3,100,305828.8,2771778
C6117516,10010260630,2,100,306028,2771316
CB114133,10003201109,3,100,305546.0313,2771786.25
CI115114,10004031450,2,100,307050.839,2770207.276
CG125382,10008080950,2,100,306027,2771318
CH109888,10012190815,2,100,310432.8,2772286
C7126901,10007041130,3,100,302208.8,2772597
C5118074,10009211830,2,100,301136.1,2771620
CG122629,10005122208,2,100,310049.4017,2774289.678
CA110842,10010301722,2,100,301599.2,2769345
CI117231,10007212126,3,100,306893.4,2770995
CG126804,10011171920,2,100,308610.8,2773759
CD116337,10010111530,2,100,300555.4,2778468
CC125289,10012171705,3,100,301848.8,2774970
CF109296,10008010711,2,100,305567.4,2766887
C8125748,10010021803,2,100,306026.4,2771318
CI121875,10010210820,2,100,306947.5,2770826
CB119673,10011240020,2,100,304102.2,2773169
CE107295,10005211210,2,100,305721.0294,2765147.711
CG121377,10002251715,3,100,309988,2773780
C5121394,10012281425,2,100,301350.2,2771781
C6113078,10004271825,3,100,300066,2769351
CC124755,10009092340,2,100,300565,2775721
CB110758,10002140845,3,100,304633.9688,2772579.75
CF105279,10005240815,2,100,303993.9375,2765229.25
CB117478,10011080855,2,100,304484,2772507
C8126439,10010250750,3,100,302926.4,2768711
CB115203,10007141700,3,100,304555.7,2771209
CB114159,10004201236,2,100,307261.827,2771340.856
CA107656,10001121640,2,100,301897.027,2768728.727
C8125768,10010131645,3,100,306029.7,2771316
CC122584,10008061843,3,100,306028.1,2771315
CB112113,10001011625,3,100,304928.5625,2771794.75
CG126857,10011081720,3,100,308772.8,2773472
C5121487,10012302350,2,100,300893.7,2772058
CG119759,10001011500,3,100,308373.7188,2775866.25
CI124486,10011160730,2,100,306873,2770368
CB115451,10006022059,2,100,304387.0425,2770870.07
CB114072,10004270745,3,100,304607.4063,2772153.75
CC126468,10012201130,2,100,301976.6,2775417
C7123678,10002111034,3,100,303592.2813,2772014
CB117961,10012221114,2,100,304138,2771642
CI113399,10008302355,3,100,305761.8,2770014
C8127686,10012310245,3,100,305422.2,2770476
CC120079,10003192308,3,100,301881.1121,2775469.169
CC122813,10007141915,2,100,301024.9,2776717
CC120829,10008201350,2,100,302431.3,2776471
CG120521,10001180745,2,100,311018.0197,2773826.462
C8121289,10005240720,2,100,304366.9886,2768225.003
C8121719,10005051740,3,100,303942.625,2769991.25
C8122234,10005021105,2,100,304978.9858,2771079.316
C6120253,10010091745,2,100,300187.4,2770780
C7125119,10004161230,3,100,303476.3286,2773311.534
CG121112,10001281215,3,100,307413.7494,2775100.863
C5114293,10001030450,2,100,301642.9818,2774411.983
C9111310,10012241225,3,100,300906.3,2771026
CG121939,10004050944,2,100,311670.077,2773825.99
CD109531,10003121000,2,100,301227.9375,2778139.75
CH109661,10011182320,2,100,308892.3,2772689
C9112217,10008042048,2,100,302541,2770888
C7125300,10004191235,3,100,302182.9669,2772169.125
C6112349,10001281134,3,100,298772.5313,2769551.25
C5121156,10012100845,2,100,301455.3,2772440
C8125697,10012040739,2,100,306028.5,2771316
C8125371,10009061752,3,100,304383.3,2770818
CB120374,10012271848,3,100,304109.6,2771095
CD110180,10001161230,2,100,299526.1468,2781727.927
CG127872,10012011730,2,100,306029.2,2771315
C8128622,10012211750,2,100,306025.6,2771317
CD116168,10010012115,2,100,300588.6,2778146
C7126025,10006122300,3,100,302916.1563,2771401.5
CH109761,10012092220,2,100,310694.3,2772663
C7128875,10009271900,2,100,302192.3,2773029
CI116170,10002041500,3,100,305969.1563,2769661
C5120333,10012140825,3,100,300670.2,2771845
CC122979,10007231340,3,100,302179.5,2775402
CD113683,10007071705,3,100,301605.5,2778023
C7124110,10003171956,2,100,301837,2771479
CD115370,10006091727,3,100,299456.5938,2781814.75
C7129959,10010190802,2,100,304088.7,2774554
CA108537,10007091220,2,100,306026.2,2771313
CG123402,10006010910,3,100,306918.984,2774371.041
CD113614,10008032145,3,100,300362.3,2779248
CG128068,10012231920,2,100,306030.9,2771312
CH109606,10011061443,2,100,306028.5,2771314
CD116514,10011041835,2,100,306028.1,2771317
CD113615,10008041755,2,100,306024.8,2771312
CH106052,10010301725,2,100,311247.9,2771899
CF105091,10009141415,3,100,306030.9,2771315
C9108119,10002251930,2,100,300881.6539,2769993.599
CB112356,10003101421,3,100,306220.3405,2772280.814
CD113267,10006250900,3,100,300197.7188,2781632.5
C8120779,10005052254,2,100,303417.6692,2769200.503
C7122055,10003181640,3,100,301979.0159,2771789.771
C5113959,10002181815,2,100,300987.1078,2773074.333
CA109194,10010292240,2,100,302599.5,2767974
CC119510,10004092251,3,100,301720.8438,2776444
C7126476,10006021910,2,100,304086,2774550
C7126367,10007151015,2,100,302798.1,2772294
CF105530,10005100855,2,100,303973.25,2765010.25
C6113863,10003300410,2,100,299672.8776,2768993.728
CC124501,10010251856,3,100,306028.4,2771317
C7123356,10003022155,3,100,301928.5079,2773230.318
CE109030,10008021028,2,100,305598.2,2764012
CI124365,10011160350,3,100,306924.4,2771141
C7128363,10008271855,2,100,301790.8,2773024
C6120661,10012060810,2,100,306025.9,2771311
C8125802,10011222240,2,100,303111.3,2768588
C8127337,10012021405,2,100,302044.7,2769552
CC121723,10011280710,3,100,302741.6,2777344
C9112485,10007161630,2,100,300887.5,2769991
C9107483,10001031415,2,100,301774.8568,2770260.821
CB115077,10006161740,3,100,304561.6958,2772481.282
CI120196,10008121429,2,100,306030.5,2771318
CC118292,10004151820,3,100,303802.7214,2781151.967
CC124997,10011141900,3,100,299960.6,2775887
CH110308,10001061150,2,100,310905.75,2772226.75
CG127091,10010171910,3,100,307215.6,2774609
CD113575,10007131624,2,100,299389.6,2782001
C8123627,10007311025,2,100,303115.6,2771073
CH105142,10003211945,2,100,307178.8125,2771743.75
CC124397,10011112015,2,100,300944.1,2774941
C8124843,10008301110,2,100,303251.4,2770261
C8115254,10001040855,2,100,302518.4202,2769506.8
CG125495,10009190945,2,100,310320.2,2774217
CB115345,10007271430,3,100,306049.3,2771710
C8127285,10012112345,2,100,304269.9,2769647
C7127136,10008020410,2,100,306027,2771317
CB115409,10006082321,3,100,304404.3438,2771852.75
C7123839,10004060759,2,100,302364.0369,2778313.492
C5111079,10003231330,2,100,301459.771,2773055.511
CD115157,10004071725,3,100,300197.9902,2779076.109
CD113157,10012051910,3,100,298706.3,2781426
CB116429,10008081342,3,100,304362.4,2773214
CD118902,10012251650,2,100,296233,2779371
C5120200,10012070845,3,100,306026.3,2771312
C5115847,10006111745,3,100,300848.3674,2773895.67
CF105953,10010211605,3,100,303578.2,2766584
C7126405,10006201245,2,100,302206.5398,2773275.1
CH108991,10007281840,2,100,310280.8,2772315
CH105289,10003212215,2,100,309796.25,2772039.25
CD114884,10007211500,2,100,300593.4,2778425
CG127276,10011281450,3,100,306919.2,2774392
C9113000,10003300950,2,100,300907.0961,2771028.575
C7125440,10005262215,2,100,302958.0201,2771119.584
CB113897,10004200944,2,100,304486.0659,2771702.065
