CASE_NO,IEOK_01,ACCD_TP,Year,x_coord,y_coord
C7150147,10210261700,3,102,303320.761,2771511.709
CC133080,10201110803,3,102,300478.7188,2775687.997
CH113489,10207281250,3,102,308553.1774,2770397.749
C5103129,10204151315,2,102,301362.0515,2771481.271
C7147784,10210062130,2,102,302189.9222,2771510.301
CB125172,10201180929,2,102,305477.187,2772046.054
C7148817,10207260830,2,102,301927.4806,2773671.112
C5126918,10206161400,3,102,300530.0695,2772380.308
CB128865,10207290849,2,102,305817.6115,2772172.65
CD123094,10204030815,2,102,296505.9199,2779674.562
C9120835,10209111940,3,102,302925.4043,2770870.962
C8139784,10204062320,2,102,305435.3282,2770933.811
CG137699,10203211130,2,102,307027.377,2775506.713
C8142219,10208050730,2,102,304051.8268,2767926.555
CI129118,10208301457,2,102,306128.4679,2770683.036
CC137817,10205131120,3,102,301689.6221,2776718.01
C5121943,10202211204,3,102,300926.8649,2774156.166
CI117796,10203201610,2,102,306721.6,2771157
C7900279,10205031540,2,102,304545.8939,2775737.293
CI118083,10205150640,2,102,306510.1103,2769735.306
CB124903,10201242235,2,102,307695.3723,2771519.943
C5131381,10211190120,2,102,301300.3989,2771504.662
C7149660,10209061259,2,102,302173.7747,2773039.585
C8144474,10212071027,2,102,303407.4969,2770697.207
CG140078,10206080841,2,102,309136.4066,2773726.178
CI105603,10201191835,2,102,307659.2045,2768303.586
CC135068,10204231430,2,102,300090.084,2776449.753
CC141445,10210121800,3,102,301266.2744,2776162.209
CE115822,10210111820,3,102,304920.912,2764775.226
CG136540,10202081040,2,102,307330.2428,2773591.474
CB128595,10208061729,2,102,306321.6152,2772123.175
C5103509,10205291743,2,102,300319.7578,2771677.166
C9115135,10206191610,2,102,301845.0083,2771072.128
CA110782,10204202115,2,102,303099.1239,2767196.525
CD123446,10203310926,2,102,300816.1679,2779014.443
CH112185,10201221700,2,102,311543.1289,2772903.277
CD126797,10208161920,3,102,301843.2568,2778669.59
CH115163,10209060717,2,102,307948.0292,2771810.754
CD122712,10202260816,2,102,296528.7504,2779673.004
CA111512,10207051120,2,102,301521.1435,2769651.001
C5103400,10204281915,2,102,300989.6,2771696
CC138124,10211102200,2,102,302840,2778165
CC132828,10201300750,2,102,302223.2,2776317
CI129856,10210100420,2,102,306045.9555,2770076.618
C7118694,10203210820,2,102,302441.669,2773011.434
CD117150,10208182210,3,102,300799.708,2777661.382
C7900470,10205202130,3,102,301860.8936,2777730.358
CD124804,10202051510,3,102,300952.3869,2778758.838
CI128532,10205292140,3,102,306220.2552,2769868.302
C8136647,10202011707,3,102,303803.4543,2768851.933
C9115183,10206010915,2,102,302923.2991,2771112.55
CG143513,10210132200,3,102,307262.0171,2773178.261
CB129030,10208280032,2,102,305498.4964,2771437.921
C7141855,10204061210,3,102,303816.6498,2771292.985
CB133050,10210291016,3,102,305590.8,2771695
CG138012,10207151020,3,102,307474.8303,2774917.541
C5131227,10212050915,2,102,301452.3033,2773669.471
CE113474,10201140036,2,102,305087.2866,2764497.542
CE114640,10212261615,2,102,304218.6091,2764632.137
CF108811,10202181940,3,102,304943.0726,2766279.152
CH115496,10211031230,2,102,309254.3251,2772211.101
CI131928,10212180817,2,102,306713.5339,2770926.733
CE112679,10206201130,2,102,306112.8744,2764221.517
CB122824,10203191742,2,102,306699.9827,2772003.329
CB127541,10206130748,3,102,306663.9722,2772097.227
CB128744,10206101810,2,102,304324.4954,2772901.575
CH115303,10209070800,2,102,308207.6676,2771431.329
CG144763,10212292153,3,102,311646.4617,2774087.972
C9106006,10212301010,3,102,301341.1331,2771014.479
C6115812,10206072320,2,102,299770.2717,2770128.061
CD116967,10207101543,3,102,299884.4092,2780060.708
CB128901,10210070845,2,102,304090.2234,2773638.101
C7150073,10209231620,2,102,303120.1234,2771447.489
CB131377,10212190641,3,102,304566.3056,2771433.934
C5128470,10212101020,2,102,301487.1461,2773057.545
C7143238,10202201745,3,102,303722.6477,2772509.796
CB124982,10202251950,3,102,305549.2212,2771819.121
C9106391,10212131925,3,102,300926.172,2771326.415
C5122049,10204211820,3,102,301057.9212,2772071.763
C9118349,10204241630,3,102,300569.176,2770403.408
C7149699,10209251935,2,102,304719.0743,2775379.587
CI131133,10211221820,3,102,306009.9941,2770649.913
CD129935,10209281650,2,102,299220.7381,2780978.569
CI128730,10207191533,3,102,305384.4813,2769162.539
CH113010,10205221100,2,102,310547.1787,2772176.223
CG136981,10201250830,3,102,307967.4785,2776092.527
CD128939,10211231730,2,102,301744.6574,2779261.92
CG138157,10204072040,2,102,307359.8216,2774905.531
CB125019,10202261040,3,102,304533.1742,2771643.296
CG143813,10211271245,3,102,309519.7037,2775485.399
C8133782,10206142220,2,102,302578.3409,2768300.183
C7143692,10201231950,3,102,304740.0453,2774772.458
CE113047,10208090005,2,102,306743.5542,2764439.043
CD121337,10205041324,3,102,304349.8987,2782977.546
C6122237,10202282025,2,102,300298.1272,2769084.194
C9118576,10204221755,3,102,300829.297,2771621.864
C9121647,10211171500,3,102,301028.3,2770619
CG145489,10212241637,3,102,307532.3327,2772787.129
CE111733,10206021855,2,102,306596.4961,2764327.681
C6124584,10206202314,3,102,299767.9901,2770942.976
CB131039,10212031849,3,102,304128.2743,2771759.006
CH115364,10209150859,2,102,307770.3611,2771129.432
C8136044,10205281940,2,102,304019.2038,2769034.182
C8140176,10208122140,3,102,304692.4061,2770570.489
C7151170,10212122029,2,102,301870.3415,2773285.411
CE114458,10212231630,3,102,304999.527,2764766.538
C8145538,10211211810,3,102,304078.6876,2769772.687
C7146797,10207201253,3,102,305295.3648,2775258.943
CE114452,10212100915,3,102,309225.708,2766300.639
CB130686,10210242222,2,102,306154.6306,2772472.085
CG141168,10208021130,2,102,311363.4171,2774053.22
CC137871,10205160830,3,102,304299.8,2776965
CI900460,10204101755,2,102,306892.4,2770780
CC136671,10203260800,3,102,303974.5942,2776840.176
CE111071,10204031200,3,102,307388.5779,2764859.523
CC138859,10206072153,3,102,302024.2292,2776833.486
CG139217,10204151528,2,102,307160.3801,2773580.626
CE116041,10212071500,2,102,304698.6836,2764706.844
CC140450,10208231722,2,102,301533.337,2776531.444
C7151494,10211061940,2,102,302358.3,2772635
C7148172,10208311250,3,102,302054.3162,2772060.815
CG134414,10201211918,3,102,308787.9168,2773103.087
C9118738,10205171300,3,102,302741.9927,2770503.646
CG140918,10209051150,2,102,306973.8919,2775372.671
CA112023,10202092003,2,102,301310.1952,2768465.49
CD114225,10205311720,2,102,297629.6558,2781170.4
CI130423,10210161840,2,102,306362.6214,2769503.714
CH114481,10212110720,2,102,309034.3874,2772445.634
CE113198,10209100810,2,102,306521.8421,2766714.85
CG140437,10207071130,3,102,310807.6364,2773412.424
CE116093,10210162315,3,102,309100.2742,2765687.725
CG137074,10201042256,3,102,308783.0721,2773755.314
C8133822,10206291350,2,102,305252.5042,2770691.634
CI118130,10205230731,2,102,305951.452,2770676.394
CC139974,10207231000,3,102,302837.1569,2778181.652
C6125776,10212020755,2,102,299383.378,2768281.603
CG142274,10208021450,3,102,308728.617,2774987.116
CG142663,10208251440,3,102,307159.5875,2776814.279
CG141542,10209130140,2,102,307845.7908,2772423.381
C6129776,10211111608,3,102,299703.2,2770947
CC136466,10210240745,2,102,304729.2,2778867.248
CI128943,10210081636,3,102,307040.9021,2770209.107
CC142312,10211301600,3,102,300547.9511,2775665.157
C8139174,10205051230,3,102,305807.3562,2767807.594
CG139995,10205251540,2,102,308670.8853,2774253.985
CC138919,10208201549,2,102,301150.0489,2776095.872
CE115975,10210221924,2,102,306860.9683,2765449.492
CD117319,10207241000,2,102,299806.5676,2779559.412
CH113416,10207271430,3,102,311402.3796,2772552.307
C6124444,10204191325,2,102,298448.4995,2769262.969
C7140375,10207070610,3,102,303130.3769,2773585.163
CC137019,10204221719,2,102,300942.7179,2776883.146
C9118445,10205081310,2,102,300485.7791,2770730.492
CC135921,10203151741,2,102,302221.6919,2776314.488
CA110357,10204051500,2,102,300632.0097,2769129.602
CC116857,10207072323,2,102,303597.7166,2777380.972
C5128212,10209281246,3,102,301007.2474,2773687.548
CI900412,10204160913,2,102,306558.6898,2771429.223
C7147707,10208090855,2,102,302383.3364,2773468.581
CC139759,10211161110,3,102,300567.4309,2775694.623
C7150682,10211110719,2,102,301901.3,2772175
CG143732,10212092010,2,102,311058.3546,2773469.16
CB133804,10212300845,2,102,305209.0085,2772387.155
CG140384,10207131345,3,102,305721.5383,2775815.511
C8146232,10209211134,3,102,303454.322,2768596.562
CG137992,10202071050,3,102,307268.163,2774757.781
C8141783,10206090300,3,102,304831.5142,2770676.964
CE115951,10212102318,3,102,304540.7473,2764683.872
CD124745,10202260610,2,102,301293.1027,2778489.126
CB125442,10202210620,2,102,306333.6052,2773617.054
C5130776,10210132102,2,102,301441.7368,2772148.831
CA111143,10204281155,3,102,302203.2664,2768404.018
CH114565,10211161820,2,102,311545.9448,2772895.015
CC140588,10210040110,2,102,302255.2462,2775717.389
CE110930,10204230426,3,102,308545.4031,2766689.992
C8147849,10208021230,2,102,305062.2124,2770300.831
CI128517,10207111450,3,102,306464.7702,2769751.408
CC139878,10206271420,2,102,302865.3888,2776982.594
C9119309,10203131155,3,102,302086.0595,2770882.069
C7900346,10205091148,3,102,302968.7,2772506
C7151222,10211171928,2,102,302398.4,2773025
CG137973,10203210824,2,102,308667.9015,2774257.222
C9114948,10208271440,2,102,302245.2054,2770698.243
C7153260,10212261940,3,102,305509.2222,2775279.17
CC140572,10209200850,3,102,301631.4478,2777144.212
CE111114,10205230735,2,102,306613.6266,2764334.538
CI130186,10209111425,2,102,305593.3257,2769231.83
C7147339,10208071200,2,102,305047.1893,2775543.151
CC134799,10202051230,2,102,300865.7144,2775280.832
C5130957,10211180900,2,102,300458.9444,2772379.751
CC142416,10212311200,2,102,302709.1416,2778696.489
C7153507,10212291530,2,102,305724.0951,2775433.44
CD127714,10210070840,2,102,304309.2321,2783247.461
CI118379,10205131343,3,102,305445.2385,2768890.879
C8135731,10203031818,2,102,303536.3475,2768521.518
C7146977,10207081550,3,102,302399.8819,2773286.084
CD121529,10204261245,3,102,300146.4616,2779502.761
CD114159,10208301640,2,102,300746.4898,2778846.346
C8141795,10205230640,2,102,304829.6515,2769756.715
C7151644,10211250730,2,102,302182.2264,2772403.971
C6123308,10201091920,2,102,299260.8513,2769985.01
CA110744,10205021454,2,102,301137.2778,2769628.051
C7153224,10212222105,2,102,301916.8748,2772721.616
C8137995,10205171025,2,102,304126.213,2769688.608
C8138460,10201291130,3,102,303046.5132,2768183.07
CE113731,10204201045,2,102,305620.7857,2764331.815
CD122903,10203011000,2,102,299696.6693,2780414.197
CI129481,10209030827,2,102,306107.3,2770664
CH113218,10208031143,3,102,307979.5614,2771163.231
C6121692,10205120903,2,102,298626.3811,2770021.259
C7143413,10201180841,2,102,302657.4978,2771401.092
C9121099,10210221035,2,102,302159.6228,2770318.198
CE116163,10212082120,2,102,305081.6716,2764493.226
CC141465,10210271100,2,102,301847.8,2774972
CH113597,10209282220,2,102,308960.5679,2771594.155
C8140214,10206292110,2,102,302930.9388,2769883.939
C7151964,10211201824,3,102,303704.4269,2771829.584
CE113591,10201240930,2,102,307453.2749,2766525.354
C7147983,10208170652,2,102,303713.2461,2771836.76
C6121787,10207021502,2,102,300105.1006,2769850.701
CH113759,10208240845,2,102,311406.1059,2770779.545
C9118678,10206020320,2,102,302719.6166,2771181.028
CG143918,10211041502,2,102,307184.4067,2774408.947
C9118644,10205200655,2,102,301883.6,2771406
CC136403,10205041540,2,102,302452.1503,2776491.839
C5118967,10201021118,3,102,301639.3103,2772759.035
C5128386,10210221820,3,102,300837.9322,2772528.292
C7140351,10201090830,3,102,302422.7932,2773667.262
C7152059,10211300027,2,102,304737.4,2775066
C9115019,10207071350,3,102,301264.8607,2771379.328
C8139664,10204011610,3,102,303806.9984,2770264.6
CI900135,10204171140,2,102,305448.1399,2770555.448
CA118021,10212251610,2,102,300904.0535,2769979.4
CI130988,10211091554,3,102,307396.9889,2769994.544
CG145393,10212252010,2,102,305474.1369,2775531.827
C9117951,10201070740,2,102,301423.9758,2770348.104
C5126614,10206031115,2,102,300806.9521,2773980.167
CB133365,10210231850,2,102,304582.9985,2772269.812
CC136132,10203040825,3,102,300728.7314,2775794.849
C7150442,10210101130,3,102,304504.3261,2775325.117
CE115715,10210300959,2,102,304216.839,2764620.618
CC138170,10207090850,3,102,301816.7885,2777376.783
CI129398,10208291050,2,102,305472.7692,2769470.688
CG140009,10206072130,3,102,309004.0133,2775512.42
C8146321,10209271700,3,102,304556.523,2770237.766
CI128843,10207210037,2,102,305972.9076,2771353.678
CI103557,10201241136,1,102,307151.2445,2769820.487
C9119037,10202231820,3,102,301568.5,2771014
CD114024,10206211730,3,102,300547.0725,2778539.307
CC138314,10206102034,2,102,302901.3403,2778187.173
CC142915,10212311618,2,102,301767.2063,2775939.332
CD127446,10210170840,2,102,299534.4081,2780998.409
C8145013,10208281900,2,102,302915.6065,2769787.682
C7151814,10212151430,2,102,302200.1368,2772822.017
CI132343,10212141851,2,102,306053.6263,2770545.305
CG142318,10208250906,2,102,307566.182,2772325.345
CD122807,10204131150,3,102,300002.8761,2781251.408
CH115090,10209141330,2,102,308820.4819,2771630.21
CH111904,10203232155,2,102,311310.528,2771537.964
C7148054,10208122155,3,102,303720.0948,2772149.147
CH115161,10209040926,3,102,308206.2281,2771419.971
CG141661,10211141654,2,102,305744.2618,2775460.313
C5122172,10202271920,3,102,300702,2771408
CG140620,10206181320,2,102,307507.0496,2774507.441
C9121539,10212201743,3,102,304131.9818,2780894.998
CI117900,10203060700,2,102,306108,2770657
C8139550,10204130325,2,102,305416.3,2769359
C7147935,10208011347,3,102,302669.137,2772954.349
CE113790,10203251745,3,102,307594.546,2764891.606
C7142660,10201011523,3,102,304560.8737,2775270.833
CE116147,10211121815,2,102,309471.8,2763434.962
CD126701,10210210813,3,102,301662.2944,2779322.506
CC140507,10208261141,3,102,302768.8147,2779514.72
C6125264,10202111000,3,102,301613.2327,2768412.176
CE114552,10212192010,2,102,307368.3609,2764722.021
CB130654,10211061425,3,102,304675.7191,2772100.759
CI900291,10203241700,2,102,305612.2408,2769692.992
C7142200,10201140114,3,102,302195.6,2772769
CI128372,10206230930,2,102,305534.037,2768177.807
CF111362,10212270821,3,102,304473.0613,2765805.147
CB125800,10203171859,3,102,304531.6018,2771644.827
CC135983,10204061730,3,102,300543.6668,2775705.578
C9106361,10212120845,2,102,302338.3086,2770972.589
CD121590,10206091300,2,102,300819.8722,2778711.987
C9121210,10211030715,2,102,301708.7094,2771391.249
CI132044,10211301108,3,102,305616.874,2769700.547
CH112922,10206171551,2,102,307715.3317,2771597.182
CG143102,10210101705,3,102,306378.0115,2774856.54
C9121140,10211210535,2,102,302826.8966,2770541.764
CE113551,10203131230,2,102,303930.2771,2764801.471
CD127139,10210012130,2,102,299054.8778,2781258.839
CD117114,10207231730,3,102,299502.8735,2781427.772
C9118747,10206061900,3,102,301593.8875,2771307.097
C7146679,10206241914,3,102,305283.7513,2775133.741
CD129009,10211191750,2,102,300805.8101,2778745.799
CB131031,10211130942,3,102,304346.8,2772704
C7151945,10212301747,3,102,302983.4937,2773594.077
CF111193,10210292000,2,102,304309.6,2765988
CC140155,10208090903,3,102,302167.0223,2775387.989
C9115205,10206291620,2,102,301139.5302,2771236.849
CF109920,10201161515,2,102,303919.7004,2765302.388
CB131003,10210032034,2,102,304092.8483,2772500.72
CI130561,10210231750,3,102,305752.9767,2770668.239
CE110951,10203231315,2,102,305941.0505,2764197.26
C9121736,10212021045,3,102,302661.4771,2769875.131
CD127020,10211211500,3,102,301414.6536,2778130.113
CI103149,10201311545,3,102,306719.5,2771159
CI900051,10205031015,2,102,307136.7114,2769803.851
C7149163,10208272235,2,102,303552.904,2773403.216
CC133240,10201141630,3,102,302893.1458,2778182.428
CC142098,10211231433,3,102,302071.8555,2774930.093
CI130930,10210201648,2,102,307372.4447,2771346.558
CG139142,10205141540,2,102,310117.0636,2775311.764
CG142437,10209131640,3,102,307091.2492,2773322.393
C7149728,10209120813,2,102,305740.9327,2775414.051
C9120826,10209070950,2,102,300956.6561,2771295.82
CE111130,10207080828,2,102,306564.2294,2765064.842
C9119086,10202232345,2,102,300689.8552,2771423.175
C5126536,10205150903,2,102,301617.6948,2772757.522
CD116842,10209090919,2,102,299915.3031,2780105.611
CC138801,10207161459,2,102,300388.4288,2775617.057
C5121884,10202210005,3,102,300501.3594,2773103.752
C8142148,10206111957,3,102,304576.3415,2770707.986
CB132783,10210211905,2,102,304533.454,2771643.239
CE114616,10211151130,2,102,305427.5677,2763980.599
C5130651,10208031324,2,102,300397.0113,2771474.302
CB126168,10203221614,2,102,304565.3926,2771824.807
CA110256,10201290740,2,102,301334.1,2769917
CG136674,10203132130,3,102,310591.1756,2774045.033
CE111787,10207052350,2,102,304900.751,2764735.904
CF110488,10205040750,2,102,305686.8276,2766724.259
CH113358,10206060725,3,102,310731.7061,2772329.482
CC138266,10208230819,2,102,301967.2907,2775380.658
C8139075,10205101645,2,102,304685.5151,2769732.22
CD124600,10202241545,2,102,302214.5061,2779239.481
CB131043,10212062232,2,102,304079.5126,2772260.82
CD125894,10210181845,3,102,299419.0927,2781247.162
C8138207,10202272008,3,102,303938.1175,2767822.387
CF110100,10203260540,2,102,303827.0529,2765641.444
CB124997,10201121929,2,102,304540.0594,2772530
C8137600,10202111930,3,102,302897.2887,2768985.897
C7143677,10202191340,2,102,303326.9,2773006
CB127309,10207111225,2,102,304825.0353,2771430.262
CA110417,10202281340,2,102,301450.6,2769728
C9115292,10207121440,2,102,302928.2422,2771004.482
C8148564,10211131730,3,102,303520.2112,2767437.68
C7150392,10210191020,3,102,305093.5813,2775050.543
CI130804,10211011918,2,102,306523.9952,2770636.716
CI131153,10211270835,2,102,304551.9956,2770288.512
CH111813,10201042130,2,102,308458.2306,2770742.527
C7152390,10212240335,2,102,302196.3461,2772759.654
C6127424,10209172150,2,102,298605.0254,2770022.608
C8141992,10206291705,2,102,304020.6394,2768843.053
CF110840,10210080730,2,102,303790.9639,2765122.169
CI103585,10203032314,3,102,306433.1677,2770064.91
CB128590,10207272155,3,102,306409.8769,2771610.751
CF110387,10206171620,2,102,305102.2933,2766084.679
C8139752,10205091110,2,102,305304.5921,2770866.537
CC142818,10212271905,2,102,302916.0825,2777336.544
C7147922,10207181245,2,102,302137.1978,2773656.35
CE113063,10208011915,2,102,308373.2966,2766151
CG142063,10208050719,2,102,309611.7168,2772834.993
C5126370,10201112000,2,102,301175.9422,2771753.968
CE116053,10209190933,2,102,308480.1469,2766419.224
C7143662,10202121300,3,102,303991.3801,2773395.7
CB128013,10206250815,2,102,307286.135,2771645.511
CG144017,10211060756,2,102,307198.3783,2774161.971
CG139369,10205191130,3,102,309013.7456,2774886.377
CI130968,10210101454,3,102,307275.9707,2770189.347
CB130752,10210121315,3,102,305360.898,2771797.871
CI129905,10209141743,3,102,305443.7,2771077
CI130551,10209291950,2,102,307381.736,2770010.794
CC137888,10206021400,2,102,304246.7011,2781194.126
CE111847,10202021400,2,102,305120.7134,2764239.484
C5127998,10210031824,3,102,300452.1631,2772376.354
CC137146,10204021550,3,102,301898.1596,2776038.353
CG137024,10202061800,2,102,309504.5508,2775044.749
C5124533,10203011855,2,102,300378.5,2772026
CC140219,10208052145,2,102,302350.1982,2779200.285
C9119067,10202151113,3,102,302847.214,2769970.364
CG140071,10206040855,3,102,309350.7213,2775024.803
C6122259,10204031549,2,102,299784.7269,2769728.287
CC134618,10201060918,3,102,303306.7921,2778638.838
CC140174,10208182110,2,102,301782.352,2775888.911
CG137800,10202061210,3,102,308153.5945,2772428.824
C9120810,10209270840,3,102,303635.4605,2771017.348
CE111932,10206230955,3,102,304824.0508,2764730.564
C8139475,10204111850,3,102,302947.0355,2768979.868
CC132394,10202051330,3,102,300259.7818,2775993.569
CC137758,10206111544,3,102,302161.8104,2779204.187
CC135711,10205212030,2,102,302835.6439,2776782.77
C7144355,10203081255,3,102,304579.3902,2775369.422
CI129571,10208232300,2,102,307499.6894,2770350.435
C7148627,10208290846,2,102,304512.7159,2774977.074
CG140354,10206281515,3,102,308764.776,2775028.219
CB125563,10202190949,3,102,304323.0951,2772695.315
C8149669,10212310905,3,102,302738.9534,2769801.817
C9114817,10208040940,2,102,301731.5344,2770183.977
CC139972,10207220722,2,102,302984.9876,2778571.555
C6124628,10204151845,3,102,299935,2770127
C7144482,10208201410,3,102,305296.8686,2774945.715
CG142898,10211112311,3,102,309898.5754,2775470.095
CB133191,10211040741,2,102,305178.5463,2771817.401
CC141419,10211201802,3,102,303386,2777245
CG139981,10205290746,3,102,308819.1724,2773979.884
C8139405,10205241900,3,102,305417.8331,2769850.45
CI105860,10203100102,2,102,307407.2697,2770899.43
C6123477,10202021530,3,102,300200.7439,2770825.268
C7147936,10208021907,2,102,302417.2549,2771772.721
CF105395,10201040820,2,102,304981.7017,2766375.989
CH114889,10212300748,2,102,311898.279,2769205.188
C8144704,10207121404,3,102,304829.309,2769231.658
C7149439,10211011200,2,102,301821.5871,2772762.518
CF110041,10201261655,2,102,303672.3239,2765084.973
C8148329,10210210920,3,102,303336.3469,2771054.264
CG142386,10209261805,3,102,307173.3909,2774140.039
CH115242,10209110755,2,102,308023.6922,2771102.157
C9119366,10203301650,2,102,300705,2771170
CA111227,10205122310,2,102,302469.3325,2767365.08
CE116008,10211232235,2,102,305001.2729,2764760.063
CE113746,10202171419,2,102,305770.0292,2764064.164
C6121673,10207161203,3,102,300098.839,2771333.756
CE115714,10210291723,2,102,306641.1124,2765185.217
CE116009,10211301310,2,102,308545.4031,2765713.799
C6125454,10204201030,2,102,299601.9,2770336
C8137900,10201230858,3,102,302271.5524,2769596.42
CG143953,10211082000,3,102,305635.2388,2775517.073
C9118959,10202231514,1,102,300776.6225,2771343.347
C7151793,10212051224,2,102,302812.7584,2772785.939
CD125755,10212051020,2,102,298863.6976,2779529.884
CC132138,10201031725,2,102,301505.1513,2774967.336
CG142852,10208301150,2,102,311336.9459,2773688.127
CI130185,10209101600,3,102,307390.0131,2770431.821
CC138599,10207061033,3,102,302712.2212,2778530.163
CC137288,10204291700,3,102,302844.2756,2777912.808
CC138020,10206141200,3,102,302067.2343,2774641.1
C5127227,10204291710,3,102,300738.8,2772041
CI130413,10210251810,2,102,305281.1082,2769125.164
C5127472,10210141015,2,102,300377.1513,2772013.901
C7146598,10206180810,2,102,305173.8709,2775502.161
C8137985,10203271130,3,102,301954.3,2769379
CD122979,10204032200,2,102,299353.2354,2780304.434
C7150924,10210200015,2,102,303139.6538,2771078.552
CE113777,10202251600,2,102,309773.1799,2762808.476
C5131264,10210230835,3,102,301336.0734,2773668.866
C6121602,10206272015,2,102,300028.2916,2770869.137
CB126878,10205162225,2,102,304741.8,2772908
CF110087,10203012200,2,102,304836.9235,2766199.044
CC135578,10211211738,3,102,302099.1,2777618
CF115677,10209041910,3,102,305430.1844,2765948.59
C9117972,10201041450,3,102,302732.8545,2770952.718
CC138966,10207131429,3,102,302145.3072,2778197.714
C5103105,10204242330,3,102,300660.9,2773831
CC138193,10206091225,3,102,301319.4437,2776227.799
CF115736,10208291235,2,102,303843.3623,2765496.784
CD126991,10212261110,2,102,296474.2273,2779708.126
C5130635,10207151325,2,102,300745.9295,2773064.058
C7149413,10210210010,3,102,303193.8617,2774197.441
CC134851,10207141610,2,102,301351.8821,2776114.814
C7150911,10210131630,2,102,304111.1657,2775082.592
CB128306,10209181945,3,102,306237.1819,2771785.819
C8142133,10205210910,2,102,303223.743,2770279.667
CH112102,10203040740,2,102,310288.2298,2772325.877
CG141995,10209201100,3,102,307193.3988,2773363.705
C7145859,10205281520,2,102,304021.0517,2773109.392
CI128228,10207211025,2,102,305838.5,2770085
CI128320,10208071223,2,102,306571.7555,2771520.625
CB127019,10208160810,2,102,304655.1012,2772117.715
CI128722,10207072228,3,102,307374.4126,2769944.694
CC135252,10201230915,2,102,303026.6265,2776895.829
C9115063,10206091630,3,102,300873.4513,2771318.425
C9115144,10206290130,2,102,301732.4116,2771395.542
CI900517,10204150524,2,102,306218.9,2769645
CF108658,10201251645,2,102,304528.6622,2765920.874
CI105776,10202011905,3,102,306395.2835,2770440.163
CG145289,10212181825,2,102,306898.3124,2773280.687
CB127407,10205072232,2,102,304418.4127,2771950.97
CE114612,10211140719,2,102,306865.9814,2765447.37
C5127381,10208312302,2,102,301018.856,2774067.635
C9118845,10204011040,2,102,301797.3,2771095
C9118882,10204150800,2,102,302090.6,2770736
C8142170,10206111715,3,102,304572.3878,2768785.317
C5126428,10206031505,3,102,300715.8384,2773932.111
C8146049,10210091640,3,102,305026.8782,2770696.844
C7150596,10210210904,2,102,302167.6468,2771869.996
C5128151,10211110520,2,102,300965.8048,2771438.702
CD125669,10212232120,2,102,300100.3323,2779757.012
CC136787,10203010710,3,102,299380.0614,2776482.708
C9121212,10210071055,3,102,301387.6235,2771205.315
CD121234,10205241300,2,102,301329.1613,2778400.133
C8137787,10202041740,3,102,302933.2914,2767915.894
C7143854,10201291200,2,102,302820.7306,2773455.115
CB124787,10202112053,3,102,304636.7384,2771209.404
CG138343,10202171830,3,102,307083.7387,2773333.814
C6121552,10206200830,2,102,299234.8854,2769998.32
CE116155,10211300730,2,102,306626.9506,2764236.803
CI130253,10209231700,2,102,306044.1709,2770673.484
CG137416,10205091035,2,102,308827.4346,2772826.148
CA112049,10201010540,3,102,303424.7734,2767345.513
CE113700,10204212005,2,102,305802.6076,2764579.095
CC135919,10203151520,3,102,301954.5086,2776466.002
CD117231,10207281750,3,102,299738.9206,2780071.049
CA110579,10205072248,2,102,303301.2188,2767319.772
CG144821,10212131942,3,102,310712.3314,2773263.404
C8135887,10205051430,3,102,302250.1559,2769064.386
CF111415,10211272201,2,102,303685.11,2766226.434
CE112700,10208082025,2,102,309363.6802,2766259.214
CG141562,10207112230,2,102,308351.3665,2773643.598
C7141786,10201041954,3,102,302196.5,2773031
CI900324,10205011150,3,102,305827.3727,2769318.096
C8137770,10204081600,2,102,304727.2029,2767889.725
C7149934,10210020520,2,102,302966.0207,2772772.223
C9121271,10210271808,2,102,302263.5825,2770695.485
CI900500,10204191818,2,102,308396.552,2770445.561
C7150598,10210232010,3,102,302653.0004,2771403.155
CC138564,10210030910,3,102,302088.4257,2775419.188
C5131321,10210301730,3,102,300725.6076,2771843.748
CG138150,10204020940,2,102,307755.1428,2773361.564
C7142284,10201041810,3,102,304051,2771442
CE111930,10206201123,3,102,306767.4799,2764749.702
C7900139,10205021055,3,102,301960.8399,2773098.89
C9115002,10206232230,2,102,302063.5499,2771364.339
C7147164,10207100620,2,102,302200.1,2772517
CB126169,10203211402,2,102,304075.5027,2771962.32
CB131563,10211251228,3,102,306258.1781,2772098.228
C7147914,10207160904,2,102,301813.4004,2773142.604
CI105567,10201282320,3,102,307637.9828,2770344.57
C8139673,10204222230,3,102,304001.4984,2769029.855
CD128364,10212110200,3,102,300535.2834,2780004.185
C7149152,10208221005,3,102,302854.1165,2772180.081
C7143248,10202252143,2,102,302948.8,2771450
CD124639,10203090200,2,102,299569,2779484
CI131602,10212141315,3,102,306789.1795,2770504.73
CI128714,10206201235,3,102,306222.6053,2769795.267
CG141887,10207251700,2,102,306013.7949,2775396.395
CG143925,10211051011,2,102,308751.0377,2775227.284
CD123370,10204101820,2,102,296050.1312,2779828.18
CB130835,10210162220,2,102,304346.9327,2771439.104
CG139850,10205171455,2,102,308437.4769,2772432.235
C9118843,10203312115,3,102,301171.4489,2771243.745
CD127427,10209171120,3,102,301215.1683,2778727.715
C8144203,10211200950,3,102,304750.1343,2767872.431
CG135867,10201020756,2,102,298448.3855,2769583.202
C9120959,10210042000,3,102,301420.4286,2770358.842
C9118398,10204201841,3,102,301979.9,2771049
